vfid,RA,DEC,vr,radius,objname
VFID4293,182.63351,14.489748,2204.3,28.760597,SDSSJ121032.03+142923.1
VFID4294,183.3901,14.4808,2440.9,27.109484,IC3049
VFID4295,183.39218,14.478456,2442.6936,17.581583,
VFID4296,186.90651,14.455548,1301.1,17.183882,PGC040893
VFID4297,180.33968,14.449927,1286.6,45.511513,UGC07003
VFID4298,235.84976,14.435738,1935.8,37.335438,UGC09991
VFID4299,183.98473,14.432926,1398.6,32.21968,IC3077
VFID4300,183.80237,14.432851,995.5,37.335438,IC3065
VFID4301,194.77611,14.429724,2679.9,15.148328,SDSSJ125906.25+142547.0
VFID4302,130.61191,14.425917,2052.6,11.146057,SDSSJ084226.86+142533.3
VFID4303,215.91083,14.424722,2284,15.72382,AGC248932
VFID4304,187.99707,14.420035,2281.5,259.4904,NGC4501
VFID4305,184.70673,14.416792,2407.4,151.05019,NGC4254
VFID4306,150.29666,14.4158325,2461,15.83764,AGC205101
VFID4307,181.24834,14.405756,1102,100,SDSSJ120459.57+142420.4
VFID4308,193.24586,14.400211,1045.8,20.1893,PGC043739
VFID4309,259.96255,14.400161,1553.7,24.384916,UGC10805
VFID4310,182.50739,14.36663,818.4,31.125853,IC3023
VFID4311,156.47116,14.363294,1371.5,58.900806,UGC05646
VFID4312,203.90486,14.361011,1033.2,10.188758,PGC1456087
VFID4313,169.80295,14.327756,998,5.12849,AGC215286
VFID4314,262.25687,14.2975,2973,100,PGC060375
VFID4315,104.7684,14.295,2336.2,41.22126,UGC03621
VFID4316,130.63245,14.291928,2097.681,0.290445,
VFID4317,169.81615,14.290226,789.8,100,SDSSJ111915.87+141724.8
VFID4318,130.63591,14.288174,2096.2,12.249581,SDSSJ084232.62+141717.7
VFID4319,130.66588,14.28556,2061.5,94.43245,NGC2648
VFID4320,215.87079,14.283464,2208.3,27.868992,PGC051401
VFID4321,182.7823,14.274833,1179.4,17.74685,IC3032
VFID4322,169.80385,14.269764,790.3941,1.6669446,
VFID4323,130.70082,14.265249,2111.5,30.277586,PGC024469
VFID4324,209.68085,14.261366,1287.4,9.820221,PGC1453627
VFID4325,235.72241,14.230296,1092.6,74.493996,NGC5984
VFID4326,175.7935,14.2236,1015.8,62.275867,PGC036412
VFID4327,162.23505,14.219517,2965,26.128908,NGC3391
VFID4328,221.60126,14.212622,1789.6,102.55315,PGC087175
VFID4329,188.18419,14.1961775,1880,27.297398,IC3478
VFID4330,186.32312,14.172586,642.3,15.744224,PGC040491
VFID4331,159.16011,14.171243,3017.7,45.82698,NGC3300
VFID4332,194.86272,14.170995,1984.6,173.02994,NGC4866
VFID4333,262.08087,14.168917,2929.5,31.558857,UGC10864
VFID4334,172.72255,14.146076,878.2,58.47644,PGC2807141
VFID4335,185.56163,14.142192,1222.3,16.448309,PGC040058
VFID4336,187.58499,14.14016,697,8.997488,PGC041308
VFID4337,164.717,14.129731,685.5,48.970573,PGC087170
VFID4338,272.7426,14.1269,2252,100,PGC095737
VFID4339,162.2239,14.124514,542.2,25.1838,PGC032348
VFID4340,180.28325,14.118273,1444.6,100,SDSSJ120107.99+140705.6
VFID4341,187.83414,14.11519,1245,28.256687,IC3442
VFID4342,162.8806,14.114771,831.9,20.118074,SDSSJ105131.34+140653.1
VFID4343,180.29362,14.104032,1531.3,44.373253,IC0755
VFID4344,163.76494,14.093236,2094,8.997488,PGC2806989
VFID4345,272.7806,14.092961,2284.9,47.656403,NGC6570
VFID4346,139.84431,14.08243,1484.0289,11.778329,
VFID4347,175.23639,14.074254,902.7,20.28249,PGC1448560
VFID4348,161.84299,14.069383,572.6,42.866817,NGC3377A
VFID4349,187.47316,14.068604,1609.9,70.00374,NGC4474
VFID4350,173.46208,14.054197,936.8,20.755493,SDSSJ113350.91+140315.0
VFID4351,177.18329,14.052908,3197.7,27.360325,PGC036884
VFID4352,187.37872,14.04909,889.1,46.251015,NGC4468
VFID4353,147.91887,14.038147,2883.9,16.87024,PGC028400
VFID4354,180.36462,14.034443,1481.8,18.035212,PGC037931
VFID4355,183.76862,14.028887,2317,66.54589,IC3061
VFID4356,183.97394,14.0250025,683.6,12.27782,PGC039250
VFID4357,162.83304,14.023429,3078.2,50.017418,NGC3419A
VFID4358,182.34274,13.992432,1674,37.94209,IC3019
VFID4359,161.92656,13.985641,681.9,116.17729,NGC3377
VFID4360,187.60188,13.980352,1069.2,22.86237,PGC041311
VFID4361,164.40897,13.979022,1242,26.244139,PGC087257
VFID4362,187.25018,13.97852,1185.8,125.060814,NGC4459
VFID4363,162.94447,13.976576,2970,25.503841,SDSSJ105146.67+135835.5
VFID4364,235.01437,13.976075,3283.3,29.384699,UGC09962
VFID4365,160.61046,13.957159,1277.6,21.934172,SDSSJ104226.51+135725.7
VFID4366,106.22892,13.950417,2367.5,100,HIPASSJ0704+13
VFID4367,162.82385,13.945994,3070.6,22.548687,NGC3419
VFID4368,161.14693,13.939647,649.4,41.245327,SDSSJ104435.27+135622.7
VFID4369,159.2367,13.934248,2983.7,20.99526,SDSSJ103656.76+135603.1
VFID4370,215.54468,13.918013,2293.9,63.84417,NGC5587
VFID4371,159.98152,13.909334,1008.1,17.993732,PGC031727
VFID4372,258.17532,13.907727,1502.1,100,PGC2801034
VFID4373,165.07736,13.90123,694.3,103.30498,NGC3489
VFID4374,159.98398,13.901091,1010.7008,5.492122,
VFID4375,161.86447,13.889576,3004.5,13.586927,PGC083341
VFID4376,185.1678,13.889251,798.8,11.146057,PGC039845
VFID4377,179.8909,13.887412,1448.8,24.272877,PGC037779
VFID4378,185.96922,13.882502,646.2,17.952349,PGC040279
VFID4379,178.00787,13.878761,965.1,18.20209,PGC037162
VFID4380,176.74873,13.873447,3163.1,28.06217,PGC036749
VFID4381,176.31752,13.872668,2984.9,14.657602,SDSSJ114516.17+135221.1
VFID4382,133.17053,13.865812,1565,3.9913633,SDSSJ085240.94+135157.0
VFID4383,188.96614,13.858481,756.2,30.347383,PGC041994
VFID4384,133.14078,13.8412075,1520.8,14.6258545,SDSSJ085233.75+135028.3
VFID4385,176.48376,13.839229,3262.4,12.650895,PGC213879
VFID4386,157.92006,13.834928,1283.6,12.419991,PGC1441868
VFID4387,162.42818,13.827938,1332,7.831758,AGC205197
VFID4388,176.59999,13.827236,2695.5,36.151077,UGC06747
VFID4389,160.42076,13.824929,1271.1,8.572772,PGC1441580
VFID4390,182.97441,13.808377,1991.5,13.712646,PGC1441122
VFID4391,199.97067,13.80671,937,11.018469,SDSSJ131952.91+134825.5
VFID4392,235.82106,13.80312,1857.9202,7.4944754,
VFID4393,187.68597,13.799457,1240.5,6.6699295,PGC041345
VFID4394,235.82413,13.79706,1856.6,61.215828,SDSSJ154317.63+134748.4
VFID4395,273.99292,13.785229,2988.6,29.724958,PGC061658
VFID4396,162.5075,13.784766,1317,9.529483,SDSSJ105001.79+134705.1
VFID4397,189.99374,13.781533,1005.7,35.16586,PGC042406
VFID4398,217.0767,13.780249,1287.8,59.995857,IC1014
VFID4399,161.72514,13.779286,3184.4,6.763861,SDSSJ104653.98+134645.7
VFID4400,176.45444,13.766722,3210,71.79947,NGC3872
VFID4401,191.93993,13.762633,1609,114.58328,NGC4689
VFID4402,158.58244,13.754398,2969.2,33.428837,UGC05739
VFID4403,186.85606,13.7508545,2422,19.958195,PGC040848
VFID4404,161.64574,13.750795,3039.2,86.52094,NGC3367
VFID4405,189.13487,13.748368,871.1,19.775217,PGC042062
VFID4406,160.53142,13.746989,1297,36.908062,NGC3338
VFID4407,185.78082,13.744501,1888.4,19.503891,PGC040186
VFID4408,160.71843,13.7411,1160.8,7.5356593,PGC1439163
VFID4409,184.36063,13.737073,1389.4,15.564001,PGC039415
VFID4410,159.46928,13.721037,3028.3,27.423397,UGC05781
VFID4411,161.33936,13.71418,3074,23.829847,PGC083327
VFID4412,159.08882,13.711432,3000.3,42.376125,UGC05760
VFID4413,161.12915,13.711155,2866.4,5.1864386,SDSSJ104431.01+134240.3
VFID4414,175.94214,13.707567,2934.4,11.943215,PGC1438242
VFID4415,131.69705,13.706815,2141.1,15.889903,PGC024666
VFID4416,176.77641,13.70675,3104,42.08441,UGC06758
VFID4417,191.33505,13.692744,1819.5,35.491245,IC3735
VFID4418,234.83969,13.692257,3228.4,8.396944,PGC1437841
VFID4419,182.08447,13.683986,2259.6,22.600666,PGC038539
VFID4420,195.10434,13.670341,1997.2,24.895523,UGC08114
VFID4421,234.89764,13.666577,931.7,14.6258545,SDSSJ153935.42+133959.6
VFID4422,189.1276,13.63832,758.2,27.486614,PGC042059
VFID4423,187.50917,13.636418,1357.9,110.948456,NGC4477
VFID4424,170.82947,13.629741,842.5,23.995028,IC2787
VFID4425,177.26848,13.62958,2981,6.714551,AGC215154
VFID4426,151.09344,13.622025,2804.1,23.233854,NGC3107
VFID4427,183.89868,13.619715,2186.7,26.431467,IC3073
VFID4428,187.02055,13.611992,865.2,11.511217,PGC200170
VFID4429,170.25491,13.608139,815,100,NGC3628UCD1
VFID4430,189.92833,13.607481,1034.8,13.839527,PGC042381
VFID4431,159.19016,13.595925,2938.6,13.035307,SDSSJ103645.63+133545.2
VFID4432,185.71187,13.59286,1103.8,16.987179,PGC040141
VFID4433,170.07076,13.589627,845.1,331.22357,NGC3628
VFID4434,183.28934,13.584472,2092.4,10.892342,SDSSJ121309.41+133503.9
VFID4435,189.54025,13.580787,690.1,16.87024,PGC042211
VFID4436,186.63495,13.578749,1244.8,23.93984,IC3344
VFID4437,240.41795,13.577735,3160.3,6.8095946,PGC1434718
VFID4438,187.57657,13.577603,847.6,42.866817,NGC4479
VFID4439,182.35394,13.574566,1964.4,19.912292,IC3017
VFID4440,172.78693,13.570435,1019.7,21.401356,SDSSJ113108.88+133413.4
VFID4441,161.76149,13.567065,3203.9,13.400508,PGC1434424
VFID4442,188.78238,13.564409,805.1,13.095475,PGC041907
VFID4443,189.7371,13.551829,982,24.199614,AGC225847
VFID4444,217.04527,13.551585,1295.2,24.724144,UGC09273
VFID4445,183.56013,13.542906,1305.6,20.235842,PGC039080
VFID4446,189.12544,13.542563,1413.5,17.302994,PGC042057
VFID4447,183.30702,13.522773,2163.3,10.842296,PGC1433167
VFID4448,185.12793,13.519211,2099.1,14.932113,PGC039825
VFID4449,234.65302,13.517556,2404,10.165324,PGC1433033
VFID4450,160.77278,13.510452,1257.8,37.636497,PGC031937
VFID4451,188.63254,13.503715,805.2,25.593004,IC3520
VFID4452,188.78403,13.485335,1773,16.33508,PGC041906
VFID4453,187.49011,13.47086,1943.6,31.862213,SDSSJ122957.60+132815.2
VFID4454,160.70197,13.459861,1223.9,32.81869,UGC05832
VFID4455,180.85963,13.459475,1304.2,71.44439,AGC225882
VFID4456,142.58572,13.458272,2403.6,10.294816,SDSSJ093020.57+132729.7
VFID4457,183.58278,13.451794,2442,12.856456,SDSSJ121419.86+132706.4
VFID4458,159.05331,13.449542,2943.2,25.416822,UGC05758
VFID4459,161.35803,13.44398,3161.8,19.503891,PGC032107
VFID4460,170.73064,13.441329,852.9,28.12686,IC2782
VFID4461,131.74037,13.431355,2214.1,24.105783,PGC1430862
VFID4462,187.45361,13.429467,2352.9,127.973854,NGC4473
VFID4463,183.44707,13.424964,2108.2,65.9358,NGC4189
VFID4464,189.62073,13.423889,973.7,100,SDSSJ123828.98+132525.7
VFID4465,188.0438,13.419623,571.5,48.87888,NGC4506
VFID4466,131.92365,13.419144,2061.1,30,UGC04599
VFID4467,162.72209,13.412161,842.8,118.88341,NGC3412
VFID4468,180.34866,13.401019,928.9,71.30521,NGC4037
VFID4469,194.57837,13.391466,2655.2,36.067932,PGC044433
VFID4470,176.23972,13.387457,3146.1,12.391425,SDSSJ114457.53+132314.9
VFID4471,189.7672,13.363394,2737.6,41.22126,IC3611
VFID4472,183.2047,13.347138,2350.1,13.6811075,PGC038947
VFID4473,176.01584,13.346667,3152,11.524633,AGC215227
VFID4474,185.31271,13.3464,1396.7,18.92872,PGC039910
VFID4475,176.02907,13.340843,3079.4,7.854549,SDSSJ114406.98+132027.1
VFID4476,162.75627,13.333475,701.8877,71.03669,
VFID4477,274.70294,13.3329,3063,13.493396,PGC095741
VFID4478,191.3829,13.332096,962.9,30.982841,IC3742
VFID4479,188.46506,13.322488,1615.2,27.868992,IC3501
VFID4480,173.58177,13.321695,1198.5,22.290575,IC2934
VFID4481,194.58401,13.313212,2078.5,11.146057,PGC1427916
VFID4482,223.22617,13.300246,1842.5,9.486833,PGC1427585
VFID4483,182.9414,13.285535,2469.3,7.570442,SDSSJ121145.94+131707.9
VFID4484,273.4984,13.275848,2310.8,36.151077,UGC11168
VFID4485,162.57906,13.2719755,925,27.740946,UGC05944
VFID4486,190.6699,13.26674,1191.6,14.761186,PGC042710
VFID4487,274.63934,13.264962,2684,41.031864,NGC6615
VFID4488,187.99162,13.25948,1261,100,[KHL2017]M87UCD-15
VFID4489,189.18187,13.258865,1120,31.413857,IC3583
VFID4490,190.71834,13.257241,983,86.12342,NGC4639
VFID4491,174.28654,13.251215,977.5,20.470161,SDSSJ113708.79+131504.9
VFID4492,191.01848,13.250805,534.5,7.483784,PGC042870
VFID4493,183.04913,13.24647,1871.7,37.24957,NGC4165
VFID4494,186.26456,13.244662,957.4,14.6258545,PGC040457
VFID4495,187.23984,13.241902,676.5,47.656403,NGC4458
VFID4496,193.6841,13.237189,1118.9,81.30575,UGC08032
VFID4497,151.98796,13.227353,2760.9,32.81869,PGC029466
VFID4498,187.48465,13.220039,786,6.6699295,PGC041245
VFID4499,233.92395,13.217705,3037.1,27.322836,AGC257923
VFID4500,131.66653,13.21367,1980.2,38.029556,UGC04590
VFID4501,187.39833,13.211111,1215,4.509426,PGC041182
VFID4502,177.0532,13.209122,3152.6,34.84346,UGC06775
VFID4503,183.07193,13.2051935,2273.3,87.72457,NGC4168
VFID4504,182.92451,13.196366,1843.2,14.458434,SDSSJ121141.87+131146.7
VFID4505,187.39005,13.1960535,1215,10.47421,SDSSJ122933.64+131145.6
VFID4506,187.09856,13.195777,1774.5,24.21705,PGC041007
VFID4507,184.63275,13.191148,952.7,19.414278,PGC039542
VFID4508,184.62923,13.185995,953.66125,1.1552877,
VFID4509,187.2625,13.183836,1925.3,108.42296,NGC4461
VFID4510,187.76813,13.17849,1347,100,[KHL2017]M87UCD-14
VFID4511,206.81671,13.177272,1100.8,10.048964,SDSSJ134715.99+131037.8
VFID4512,184.46951,13.176652,1634.2,22.548687,PGC039467
VFID4513,183.47331,13.1728325,2466.7,66.85306,NGC4193
VFID4514,182.60144,13.170587,1699.7,12.053724,PGC038728
VFID4515,218.91643,13.170004,1776.5,53.84201,UGC09394
VFID4516,162.46754,13.161744,754.52313,8.646834,
VFID4517,183.32407,13.159456,1922.1,16.000048,PGC038993
VFID4518,195.71866,13.156409,3074,6.0465918,AGC233575
VFID4519,194.72011,13.152598,1908.9,26.984928,PGC044517
VFID4520,218.78372,13.149101,1921.3,49.86782,SDSSJ143508.09+130856.9
VFID4521,190.98589,13.126516,1043.1,141.61891,NGC4654
VFID4522,216.48666,13.123889,2021.7,13.226465,AGC248938
VFID4523,194.72243,13.112967,1934.4,14.693364,PGC1423207
VFID4524,186.21503,13.111124,954.8,17.422932,PGC040434
VFID4525,189.57448,13.1099,1728.7,48.208237,NGC4584
VFID4526,151.88837,13.106627,2738.8,19.147905,PGC2806981
VFID4527,210.5754,13.103529,3000.08,19.48921,
VFID4528,169.25421,13.099522,590.9,22.809788,IC2684
VFID4529,187.79347,13.097409,1540,10.188758,PGC041411
VFID4530,192.92308,13.095007,1487.4,20.28249,PGC043580
VFID4531,169.73296,13.092309,801.6,229.15074,NGC3623
VFID4532,130.81647,13.085772,2067.7,63.258846,UGC04550
VFID4533,186.91866,13.078841,802.8,90.8074,NGC4435
VFID4534,170.59662,13.077845,1079.7,26.370676,SDSSJ112223.18+130440.1
VFID4535,186.33981,13.070703,1906.3,14.863505,PGC040505
VFID4536,186.48529,13.067294,1134,100,[KHL2017]UCD14
VFID4537,170.57709,13.065104,1571.8,43.263462,IC2763
VFID4538,187.13496,13.055731,1420,100,[KHL2017]UCD30
VFID4539,186.19023,13.049951,952,100,[KHL2017]UCD03
VFID4540,182.47733,13.04986,2532.3,38.647488,IC3021
VFID4541,186.42207,13.047596,569.5,9.270886,PGC169266
VFID4542,183.75996,13.039646,2086.4468,0.290445,
VFID4543,187.23705,13.039023,1645,100,[KHL2017]UCD34
VFID4544,187.2092,13.036148,823,100,[KHL2017]UCD32
VFID4545,183.39903,13.034705,1932,7.7467804,PGC039012
VFID4546,183.76627,13.031958,2086.1,30.417341,PGC039159
VFID4547,216.61833,13.027779,3104,100,AGC248942
VFID4548,186.3799,13.026883,1135,100,[KHL2017]UCD09
VFID4549,182.94057,13.024248,2307.5,11.431974,PGC038844
VFID4550,183.82011,13.023915,702.1,140.64401,NGC4206
VFID4551,186.43596,13.022123,722.7,12.306123,PGC040574
VFID4552,182.65852,13.022058,2394.3,21.977919,AGC224696
VFID4553,157.44495,13.018127,2938.8,37.76776,UGC05695
VFID4554,182.4466,13.015,2197.1,100,EVCC0116
VFID4555,158.22163,13.008809,2979.9,8.093218,SDSSJ103253.18+130031.7
VFID4556,186.06935,13.008061,719,100,[KHL2017]UCD02
VFID4557,143.64214,13.005688,3050.2,14.064667,2MASXJ09343407+1300201
VFID4558,161.73917,12.998694,832,35.984978,PGC083339
VFID4559,170.06253,12.991604,718.9,308.40488,NGC3627
VFID4560,186.44939,12.984224,720.4995,2.3357522,
VFID4561,170.60005,12.979566,564.1,12.767952,PGC1420152
VFID4562,187.31195,12.978182,2413.2,17.263199,PGC041136
VFID4563,189.95004,12.973937,2804.5,31.704525,IC3631
VFID4564,182.91808,12.973569,2221.5,8.243683,SDSSJ121140.31+125824.5
VFID4565,186.56326,12.963795,1101.3,30.628185,PGC040659
VFID4566,186.28885,12.963075,1320,100,[KHL2017]UCD06
VFID4567,186.73514,12.961484,2151.2,8.997488,PGC040769
VFID4568,151.46324,12.961272,2810.6,16.448309,PGC029321
VFID4569,234.59134,12.960652,1860.5,16.110954,UGC09941
VFID4570,161.55917,12.960556,886,11.9983425,PGC083329
VFID4571,161.75418,12.960315,843,11.9983425,PGC4689200
VFID4572,189.21306,12.958825,536.9,20.564648,PGC042091
VFID4573,111.94124,12.946683,2193,100,PGC097214
VFID4574,274.32916,12.946305,2881,22.239307,PGC061685
VFID4575,190.49727,12.942836,1125.4,48.097363,NGC4620
VFID4576,191.05008,12.941883,894.4,19.820803,PGC042884
VFID4577,184.36691,12.9323435,2058.8,13.338938,PGC1419134
VFID4578,157.97562,12.927325,2827,15.001036,PGC4689207
VFID4579,195.09215,12.923672,1920,7.69432,AGC233574
VFID4580,274.81094,12.918127,2871,17.584145,PGC2809279
VFID4581,218.88861,12.908209,1832.2,51.53725,UGC09389
VFID4582,193.01666,12.907306,2101,9.207066,PGC2806992
VFID4583,162.3405,12.905602,3035.9,9.059855,PGC1418571
VFID4584,182.46078,12.903151,2429,14.659571,SDSSJ120950.58+125411.4
VFID4585,187.0272,12.898116,2324.8,17.911058,PGC040958
VFID4586,151.77718,12.897567,2724.7,7.872656,PGC1418410
VFID4587,170.90662,12.895883,666.2,17.183882,SDSSJ112337.61+125344.8
VFID4588,186.242,12.895044,1219,100,[KHL2017]UCD05
VFID4589,183.04604,12.893305,1436.6,20.707193,PGC038883
VFID4590,186.26544,12.88711,999.2,222.39307,NGC4374
VFID4591,185.99045,12.887104,550.3,13.649642,PGC040298
VFID4592,185.1515,12.884792,1182.1,6.4881554,PGC039838
VFID4593,184.79654,12.883792,2186.9,24.610546,PGC039632
VFID4594,176.53745,12.879571,3293.8,26.431467,PGC091142
VFID4595,231.12967,12.876197,1950.9,10.4260845,SDSSJ152431.10+125234.4
VFID4596,190.05571,12.874806,1560.5,25.534142,IC3635
VFID4597,186.75986,12.868622,1135.7875,42.79083,
VFID4598,186.76576,12.866633,1135.4,6.5181036,PGC040787
VFID4599,187.631,12.86574,1501,100,[KHL2017]UCD54
VFID4600,186.5279,12.861042,1316.1,13.807697,PGC040641
VFID4601,188.3084,12.857787,1985.8,24.724144,IC3486
VFID4602,184.80194,12.851866,815.9,15.001036,PGC039638
VFID4603,187.43857,12.850249,1154,100,[KHL2017]UCD40
VFID4604,187.66516,12.83963,1685,100,[KHL2017]UCD55
VFID4605,186.40617,12.83185,759,100,[KHL2017]UCD10
VFID4606,187.99,12.82488,1086,100,[KHL2017]M87UCD-19
VFID4607,187.11691,12.823663,1708.3,22.086212,IC3388
VFID4608,168.65402,12.817829,630.5,140.64401,NGC3593
VFID4609,155.86133,12.8155365,2884.8,12.709289,SDSSJ102326.72+124855.9
VFID4610,147.52757,12.813637,1442.4,70.326866,NGC3020
VFID4611,183.655,12.812339,605.2,39.095005,UGC07249
VFID4612,186.4237,12.810432,537.8,47.32834,NGC4387
VFID4613,147.65105,12.809069,1422.6,13.277651,PGC1416616
VFID4614,184.93869,12.798281,982.7,76.40491,NGC4267
VFID4615,183.68571,12.789648,2272.4,9.18589,SDSSJ121444.59+124722.7
VFID4616,185.5171,12.787496,1523.4,44.783833,NGC4306
VFID4617,186.59387,12.785449,2115.4668,77.40393,
VFID4618,183.55035,12.782956,608.8,11.860998,PGC1416088
VFID4619,188.45285,12.780049,1109.1,9.956834,PGC041744
VFID4620,188.17012,12.771014,2583.1,46.67897,IC3475
VFID4621,186.48213,12.769706,701.2,14.863505,PGC040611
VFID4622,183.18121,12.765839,1748.7358,38.30165,
VFID4623,147.61415,12.765506,1426.7,51.30046,NGC3024
VFID4624,221.86852,12.765025,1802.1,17.66531,PGC052819
VFID4625,183.17786,12.762872,1746.4,18.370512,PGC1415716
VFID4626,188.86342,12.750265,738.6,26.310024,IC3540
VFID4627,161.72166,12.74444,636,100,
VFID4628,124.21205,12.744356,868.6,7.668531,SDSSJ081650.89+124439.6
VFID4629,186.63837,12.7430105,1297.9,16.260027,PGC040707
VFID4630,188.5281,12.741566,1505.6,21.04366,PGC041782
VFID4631,183.0182,12.7411,2203,16.185318,PGC038872
VFID4632,187.42314,12.741,1314,100,[KHL2017]UCD39
VFID4633,185.51501,12.740927,1921.8,68.88446,NGC4305
VFID4634,188.41798,12.737144,1171.1,7.605386,SDSSJ123340.31+124413.5
VFID4635,186.80557,12.7347975,1891.7,92.495636,NGC4425
VFID4636,185.25075,12.725802,671.7,9.707809,PGC039883
VFID4637,187.29443,12.717814,1328,100,[KHL2017]UCD35
VFID4638,186.33485,12.712489,1053,100,[KHL2017]UCD07
VFID4639,159.09943,12.707532,602.3,53.84201,NGC3299
VFID4640,187.50812,12.70747,1178,100,[KHL2017]M87UCD-10
VFID4641,187.88208,12.69177,1119,100,[KHL2017]M87UCD-16
VFID4642,184.03778,12.691294,1103.8,23.073914,IC3081
VFID4643,183.45094,12.690547,838.8,14.761186,PGC039031
VFID4644,187.79951,12.683647,1290,100,VIRGOUCD5
VFID4645,189.87521,12.680802,596.3,20.898796,PGC042357
VFID4646,187.62717,12.671049,1158.5,100,[KHL2017]UCD53
VFID4647,153.21039,12.666663,2810.7,51.775135,NGC3153
VFID4648,166.56561,12.665792,3181.7,9.775101,SDSSJ110615.73+123956.8
VFID4649,187.52524,12.664996,1162.2,100,[KHL2017]UCD47
VFID4650,187.42216,12.66457,1754,100,[KHL2017]M87UCD-20
VFID4651,186.44482,12.6621,2514.7,161.48094,NGC4388
VFID4652,187.24222,12.661715,1415.4,15.105019,PGC041098
VFID4653,187.96396,12.656861,1292.5,29.931002,IC3457
VFID4654,159.29254,12.652516,2942.7,31.269524,NGC3306
VFID4655,168.65936,12.651676,636.64355,3.6283076,
VFID4656,151.79575,12.651376,2794.9,30.769558,UGC05454
VFID4657,187.24924,12.648415,844.5,9.5306225,PGC041102
VFID4658,168.68758,12.647647,632.7,15.8168955,SDSSJ111445.01+123851.7
VFID4659,187.58595,12.645836,1594,100,[KHL2017]UCD50
