t1_vfid,t1_ra,t1_dec,t1_vr,t1_radius,t1_objname,flux_g,flux_r,flux_w1,flux_w2,flux_w3,flux_w4,flux_z,dist_arcsec
VFID1620,208.69557,46.334602,1674.3,21.58347,SDSSJ135446.92+462005.1,88.2341,123.91,63.0602,31.7977,61.3847,-665.397,151.045,0.148369757132581
VFID1621,249.1294,46.324463,2466.8,39.625732,SDSSJ163631.04+461928.0,128.447,201.827,137.996,83.7269,-35.9318,1313.25,263.628,0.187815216777939
VFID1621,249.1294,46.324463,2466.8,39.625732,SDSSJ163631.04+461928.0,112.28,180.306,131.978,73.9634,-52.664,1141.57,242.433,0.526420673539576
VFID1623,210.4903,46.311882,1895.8,38.205093,NGC5439,2186.29,4114.95,4311.25,2551.84,10185.9,8597.81,6239.67,0.344007530155555
VFID1624,243.3857,46.30365,659.4,3.1197605,SDSSJ161332.57+461813.1,12.0818,49.8549,132.89,84.7463,34.25,-132.495,106.808,0.134061197609328
VFID1625,208.51968,46.300526,2152.2,22.239307,SDSSJ135404.74+461802.0,118.02,202.646,133.229,73.029,-5.14164,-201.13,273.745,0.151563857252304
VFID1626,152.56242,46.295578,1099.3,6.872603,PGC2278740,67.724,86.6125,40.9609,24.2682,-96.6288,615.148,94.8827,0.37688412209152
VFID1629,202.20737,46.262386,2621.1,25.416822,PGC047295,1534.63,2728.71,2469.1,1458,4604.18,8068.5,3966.84,0.0505408691098091
VFID1629,202.20737,46.262386,2621.1,25.416822,PGC047295,0,0,0,0,0,0,0,0.115047178369086
VFID1631,215.30511,46.25504,2228.3,11.24919,PGC2278047,95.8864,141.378,74.2509,39.5725,42.5911,268.332,170.802,0.331560817120172
VFID1632,158.80035,46.236748,504.8,8.243683,PGC2277751,92.5572,111.028,43.4016,25.4075,60.4047,547.789,118.657,0.0863662231466964
VFID1633,202.99084,46.218693,2449.6,10.595495,SDSSJ133157.79+461307.3,53.0681,83.9549,52.1417,29.5718,30.7491,-0.844418,107.804,0.0263846379111047
VFID1634,204.0652,46.200054,2434,38.469917,UGC08597,3352.2,5261.76,3167.41,1784.44,4787.67,8808.88,6739.81,0.351544131116395
VFID1635,202.90706,46.150898,2581.9,29.862162,PGC047559,2305.82,4581.61,4831.22,2622.42,1003.42,312.91,7418.3,0.207259598651059
VFID1635,202.90706,46.150898,2581.9,29.862162,PGC047559,0,0,0,0,0,0,0,0.182271454803226
VFID1636,216.86821,46.146523,2325.8,32.667904,NGC5633,7112.32,13027,16350.2,10237,67990.2,98145.4,20445,0.844285287732919
VFID1636,216.86821,46.146523,2325.8,32.667904,NGC5633,0,0,0,0,0,0,0,0.106672769840697
VFID1637,168.84088,46.132965,2943.7,9.143685,PGC2275958,204.088,237.896,114.953,66.1534,55.3959,268.802,263.593,0.5532990440553
VFID1637,168.84088,46.132965,2943.7,9.143685,PGC2275958,204.094,237.906,115.18,66.2693,57.469,486.721,263.619,0.55331635184312
VFID1639,230.30185,46.131317,1909.4,8.572772,SDSSJ152112.45+460752.7,59.1759,74.7056,34.5,22.4607,47.4806,673.547,81.1172,0.371216352010232
VFID1641,175.14824,46.12428,842.7,16.03693,SDSSJ114035.59+460727.4,276.889,365.798,197.098,109.332,47.2431,1003.06,422.819,0.268009789014741
VFID1641,175.14824,46.12428,842.7,16.03693,SDSSJ114035.59+460727.4,276.881,365.788,194.359,107.405,34.3434,694.203,422.804,0.268393132007152
VFID1643,168.96046,46.110714,2909.4,7.782538,PGC2275567,93.4656,110.108,50.6335,28.3751,87.7915,341.769,112.477,0.150844664148513
VFID1647,236.19025,46.078197,2586.6,28.914871,UGC10010,1266.23,1898.86,1253.63,707.989,1646.7,1291.61,2457.2,0.854691667470496
VFID1647,236.19025,46.078197,2586.6,28.914871,UGC10010,0,0,0,0,0,0,0,0.122740980104387
VFID1649,126.82515,46.032642,2205.2,13.308259,SDSSJ082718.00+460157.3,45.8504,45.0374,68.3247,46.2721,213.877,632.577,49.2902,0.134462861933194
VFID1650,163.36523,46.019672,721.5,26.984928,UGC06005,350.491,521.519,252.81,134.418,55.7445,-794.596,657.186,0.295300626207804
VFID1652,236.62798,45.9983,2668.6,14.5922165,PGC056006,996.754,1371.88,1005.6,679.166,4086.98,23362.2,1553.99,0.267878017649374
VFID1653,209.24191,45.973244,2059.1,30.982841,UGC08876,2871.06,6125.59,7555.35,4026.88,1367.49,375.69,9633.73,0.100657544605565
VFID1653,209.24191,45.973244,2059.1,30.982841,UGC08876,0,0,0,0,0,0,0,0.0469999609129089
VFID1654,126.518234,45.967617,2129.4,47.766262,UGC04393,5826.52,8858.53,6109.2,3597.3,12363,5892.2,11360.5,0.450861847161936
VFID1654,126.518234,45.967617,2129.4,47.766262,UGC04393,0,0,0,0,0,0,0,0.147637535681724
VFID1655,175.02782,45.942917,849,64.13886,UGC06628,0,0,0,0,0,0,0,0.791452288358684
VFID1657,184.6672,45.90972,1038,10.967844,PGC2272312,187.64,329.45,203.095,101.802,71.4137,-192.075,423.588,0.662094487159835
VFID1657,184.6672,45.90972,1038,10.967844,PGC2272312,186.162,326.371,201.445,100.619,67.8986,-112.581,419.584,0.660052073212663
VFID1657,184.6672,45.90972,1038,10.967844,PGC2272312,0,0,0,0,0,0,0,0.197487088038911
VFID1657,184.6672,45.90972,1038,10.967844,PGC2272312,0,0,0,0,0,0,0,0.197487088038911
VFID1660,140.29501,45.88776,1874.7,18.885185,PGC026465,1766.4,2975.62,2727.07,1616.82,6568.04,7856.86,4229.66,0.572278896928134
VFID1660,140.29501,45.88776,1874.7,18.885185,PGC026465,0,0,0,0,0,0,0,0.363878825881481
VFID1661,210.54295,45.86259,2111.1,23.611374,PGC2800847,0,0,0,0,0,0,0,0.0661132374240105
VFID1661,210.54295,45.86259,2111.1,23.611374,PGC2800847,1182.42,1794.79,1513.65,934.424,4445.52,2075.53,2305.37,0.0283309668642292
VFID1662,203.31136,45.83734,1329.6,23.77504,UGC08538,336.48,439.444,221.337,126.512,-74.704,-998.262,496.028,0.370899237268594
VFID1663,177.69563,45.80723,792.7,52.134026,UGC06818,0,0,0,0,0,0,0,0.446329391341724
VFID1664,169.6623,45.789326,2265.8,17.74685,SDSSJ111838.95+454721.8,71.3184,130.049,73.3714,42.4797,-54.1245,-2591.87,166.636,0.025767132993706
VFID1665,203.74254,45.779976,2584.3,22.704987,PGC047874,993.492,1487.59,1007.39,593.859,1541.45,2267.45,1891.79,0.239057926718228
VFID1666,130.72438,45.775547,2054,9.143685,PGC3087634,110.991,147.754,87.1758,47.8437,7.41368,441.248,181.347,0.153818403834718
VFID1667,169.5889,45.74821,2328.9,75.01036,NGC3614,9745.04,17565.8,10267.5,5841.72,27420.4,36269.9,24497.9,0.204011721127125
VFID1668,245.89616,45.745438,1844.9,28.981525,UGC10370,1271.81,2608.97,2845.3,1574.5,811.346,-47.9969,4526.12,0.0986850661157569
VFID1668,245.89616,45.745438,1844.9,28.981525,UGC10370,0,0,0,0,0,0,0,0.295146956236586
VFID1670,179.71866,45.73748,1169.7,13.462361,SDSSJ115852.46+454414.6,3.34449,9.96834,12.3203,9.71422,37.1598,-721.265,18.6293,0.398942371191143
VFID1671,130.84102,45.735985,1959.9,37.854828,UGC04543,0,0,0,0,0,0,0,0.0640516178642116
VFID1672,202.20364,45.729885,2557,21.484303,PGC047301,470.991,716.927,487.81,283.538,534.98,1452.74,934.71,0.185264502405627
VFID1673,125.28323,45.699215,2176.2,9.08074,PGC2269104,132.995,185.68,113.591,62.6454,3.68732,-87.3197,228.071,0.0604928570719147
VFID1674,169.61108,45.68991,2260.7,7.872656,PGC2268959,102.756,156.907,95.2303,50.5812,-21.2966,-113.156,199.429,0.44743139142508
VFID1675,186.39441,45.685192,713.3,75.18328,NGC4389,0,0,0,0,0,0,0,0.378865426856515
VFID1676,210.57458,45.681442,766,11.043869,PGC2268822,180.34,246.262,178.806,117.989,-11.0906,-72.3074,278.348,0.569180326458274
VFID1677,255.87654,45.67985,2079.4417,5.3474526,,0,0,0,0,0,0,0,0.322420818951174
VFID1677,255.87654,45.67985,2079.4417,5.3474526,,404.594,849.753,8367.26,11757.7,42830.1,180940,1313.5,0.356235682838609
VFID1678,180.37936,45.625164,2053.4236,32.959667,,620.617,1518.22,2494.86,1453.02,470.462,303.412,2840.56,0.0957804952505171
VFID1678,180.37936,45.625164,2053.4236,32.959667,,618.557,1551.16,2720.01,1583.16,515.661,-62.564,2935.76,0.0920660235736574
VFID1679,184.37569,45.619194,516.3,114.056816,NGC4242,8573.84,13724.8,7154.88,4399.59,5787.03,15331.3,14915.1,0.6574229174749
VFID1679,184.37569,45.619194,516.3,114.056816,NGC4242,0,0,0,0,0,0,0,0.440802769610008
VFID1679,184.37569,45.619194,516.3,114.056816,NGC4242,0,0,0,0,0,0,0,0.440802769610008
VFID1680,135.01501,45.573853,1916.2,24.272877,SDSSJ090003.59+453425.8,149.414,230.211,137.683,82.6502,123.122,-913.872,263.431,0.171152416785393
VFID1681,140.47986,45.56783,2845.7,6.9043255,PGC2267057,76.2782,98.3079,54.7682,32.1284,97.4808,-169.997,109.296,0.349515472864777
VFID1683,217.55074,45.542305,2344.7,16.03693,PGC051821,0,0,0,0,0,0,0,0.355106173755988
VFID1683,217.55074,45.542305,2344.7,16.03693,PGC051821,825.743,1029.15,617.929,419.573,2557.8,20105.2,1045.4,0.195474938478541
VFID1684,201.44286,45.54002,2640.3,10.402105,PGC2266581,173.802,264.74,190.529,105.184,90.9198,-144.279,323.435,0.109052103975941
VFID1685,239.2742,45.52148,2565.7,14.932113,SDSSJ155705.81+453117.3,77.5152,103.724,51.2863,25.4849,-21.4647,72.4738,117.414,0.443421150175879
VFID1687,177.57832,45.486588,3250.3,12.109362,SDSSJ115018.79+452911.8,131.557,205.579,197.451,130.282,560.146,-13.6864,287.758,0.501423897089153
VFID1688,177.5518,45.478687,3179.4,13.125663,PGC036991,1479.93,2322.85,1767.55,1044.73,3340.27,7213.19,3104.48,0.516392863758357
VFID1689,201.8524,45.43865,1263.5,22.341959,PGC047160,596.267,770.478,384.604,221.496,221.693,482.667,872.61,0.690377765647029
VFID1690,217.14445,45.43204,2445.5,14.89777,PGC2264856,166.235,263.866,187.18,96.3366,102.258,-312.613,356.788,0.382681477238198
VFID1691,232.9705,45.43072,1866.5,16.638771,PGC055327,620.165,836.446,470.501,276.345,629.129,1271.26,976.234,0.418379015825322
VFID1696,154.70328,45.360325,742,11.943215,SDSSJ101848.78+452137.2,94.9266,148.623,76.325,37.8753,23.0169,199.047,180.986,0.361428758202117
VFID1697,133.3994,45.335526,1887,20.329245,UGC04648,583.485,951.11,583.157,302.99,504.134,136.262,1232.26,0.187510283902462
VFID1698,136.40395,45.32237,2012.3,24.49747,UGC04762,225.961,313.428,133.023,73.478,73.6148,-3036.31,347.252,0.37213515381111
VFID1699,154.11754,45.32156,1655.6,14.966535,PGC030005,1039.37,1506.8,1190.47,771.757,5005.76,24986.8,1815.24,0.348900469666145
VFID1700,169.61766,45.31278,2791,13.095475,PGC2262856,602.441,846.166,414.778,207.375,63.3266,1783.44,970.697,0.864878144275053
VFID1702,242.41179,45.278538,1821.9,16.448309,SDSSJ160938.84+451642.6,0.654681,1.09261,6.10439,5.23824,-11.562,197.302,0.749215,0.881538096010447
VFID1704,162.06665,45.20573,3255.2,24.49747,PGC032290,592.781,855.258,565.448,324.815,430.555,695.308,1062.86,0.283048195253168
VFID1705,180.68217,45.19107,709,28.06217,UGC07022,713.268,1297.75,1177.48,655.963,942.965,276.548,2009.16,0.240889387742801
VFID1706,219.43,45.185707,2984.8,21.633224,PGC052276,420.482,641.057,364.886,208.594,63.3783,201.077,882.858,0.586674682555409
VFID1707,236.29878,45.1782,2620.6,11.559588,SDSSJ154511.81+451041.0,83.0165,106.454,59.0023,41.2562,71.7237,800.601,111.774,0.932797380951992
VFID1708,167.1349,45.173332,3028.2,9.018229,SDSSJ110832.35+451024.2,59.9019,89.9927,56.8357,34.1179,56.3861,-694.542,110.482,0.342290967438534
VFID1712,150.95268,45.08267,2763.4,6.6699295,PGC2790903,99.6509,93.964,41.5604,31.7936,46.2803,-648.882,79.4987,0.133035702328977
VFID1714,235.96252,45.066837,2618.6,17.342882,SDSSJ154351.01+450400.6,86.9186,125.013,75.1277,43.9068,69.1893,252.792,147.302,0.703968381680218
VFID1715,125.61171,45.044273,1153.8,100,SDSSJ082226.81+450239.3,0.424854,2.10806,35.7997,18.7865,13.3661,-839.901,10.0429,0.232402841266336
VFID1716,216.77733,45.043713,2595.6,7.927226,PGC140323,218.032,325.516,213.412,119.005,250.321,297.748,394.381,0.193045886401289
VFID1718,234.35924,45.018135,2624.8,27.109484,PGC055630,773.933,1222.33,952.821,550.063,1403.33,1790.69,1679.57,0.942496380338187
VFID1719,145.01363,44.992123,1369.4,7.9455004,PGC2256640,90.6095,127.082,61.9361,29.9648,129.055,11.8369,141.959,0.336362785093592
VFID1722,138.0605,44.95487,2622.1,64.13886,NGC2776,0,0,0,0,0,0,0,0.0600644381607162
VFID1722,138.0605,44.95487,2622.1,64.13886,NGC2776,14168.8,24469.3,22027.7,13160.3,71510.4,93686.7,34940.2,0.119498415589535
VFID1723,218.863,44.950176,3065.6,17.543703,SDSSJ143527.13+445700.7,67.301,93.2901,46.6844,18.1827,-1.76635,94.9632,108.856,0.372803306187438
VFID1725,134.87692,44.913933,1818,87.926796,NGC2712,12612.8,26208.9,28408.2,17810.6,84750.4,92966.1,42581.6,0.274874484101566
VFID1726,202.78497,44.902084,1302.8,10.048964,SDSSJ133108.40+445407.3,61.2744,95.4223,54.4978,34.7156,20.3608,860.265,118.79,0.412918334486333
VFID1727,204.20554,44.88148,2637.6,19.820803,UGC08611,3527.79,5418.42,3168.91,1696.85,3350.3,4334.67,6905.85,0.400724736689177
VFID1728,187.18993,44.864143,527.5747,87.9467,,0,0,0,0,0,0,0,0.080107893849479
VFID1728,187.18993,44.864143,527.5747,87.9467,,27570.6,49818.2,36257.2,20545.4,36780.7,-18045.1,75572.1,0.561687901796448
VFID1729,216.63129,44.86232,2357.7,31.054264,UGC09251,822.45,1315.93,969.986,542.144,951.804,400.917,1843.91,0.883778482908134
VFID1730,166.43701,44.8321,771.72754,19.26742,,41.4916,26.8898,21.8915,20.7705,244.325,1047.31,12.0894,0.090633366781217
VFID1732,216.72969,44.816532,2596.6,7.6404905,PGC2252667,75.1419,110.16,68.7947,37.5345,42.7311,196.75,137.362,0.432619498919841
VFID1733,184.36894,44.811253,538.6,28.649778,UGC07320,0,0,0,0,0,0,0,0.154889680262309
VFID1734,184.81279,44.80054,922.9,12.362926,SDSSJ121915.07+444801.8,271.171,413.238,210.955,118.356,116.656,-1431.45,503.057,0.510052733308245
VFID1735,204.38637,44.7935,2720.3,14.5922165,SDSSJ133732.72+444736.3,295.916,419.778,236.109,134.779,193.931,2089.53,507.469,0.324522259158225
VFID1736,203.81749,44.761383,2638.2,29.588385,UGC08577,1222.53,1926.18,1140.58,625.147,693.248,-358.335,2636.18,0.0991635617470742
VFID1737,187.7752,44.746956,956.3,9.865549,PGC2251075,104.762,178.489,117.599,61.9531,178.602,181.59,240.001,0.209891683307189
VFID1738,141.5162,44.733917,3137,12.306123,SDSSJ092603.87+444401.9,250.575,338.846,153.146,64.3183,-69.6942,554.278,388.448,0.448779444700163
VFID1740,239.80205,44.71646,1854.2,18.455307,SDSSJ155912.48+444259.2,358.786,485.449,217.974,107.395,181.348,-2124.21,591.208,0.984499817599083
VFID1741,217.31027,44.699024,2409.6,36.569687,PGC051753,0,0,0,0,0,0,0,0.042919965710706
VFID1741,217.31027,44.699024,2409.6,36.569687,PGC051753,1564.21,3258.83,3489.62,1903.42,737.636,930.237,5566.3,0.0443412053295361
VFID1742,225.28882,44.698177,600.3,21.434889,UGC09660,0,0,0,0,0,0,0,0.40273806459367
VFID1743,140.586,44.692894,864.80023,33.438305,,2.55389,10.459,117.339,73.5403,81.7622,131.617,38.7936,0.603210354654558
VFID1744,150.96031,44.686024,1662.4,9.640982,PGC2249769,150.992,197.565,96.7775,55.1092,4.73414,238.281,214.869,0.558366074760766
VFID1745,224.90942,44.672997,682.7,10.354312,PGC2249481,404.894,529.083,269.511,144.662,72.0691,-363.112,641.028,0.0657623373325015
VFID1745,224.90942,44.672997,682.7,10.354312,PGC2249481,354.16,449.476,244.231,132.591,61.2697,-293.831,581.756,0.0948349668408799
VFID1745,224.90942,44.672997,682.7,10.354312,PGC2249481,0,0,0,0,0,0,0,0.0834593379648357
VFID1745,224.90942,44.672997,682.7,10.354312,PGC2249481,0,0,0,0,0,0,0,0.0834593379648357
VFID1746,204.14034,44.599163,2565,27.677143,UGC08603,1721.41,3767.46,6234.38,3506.82,3805.99,3635.4,7226.47,0.261256885845254
VFID1747,204.30779,44.590958,2754.9,17.631327,SDSSJ133713.96+443527.4,81.6028,109.521,56.3923,39.6857,20.4399,403.682,124.23,0.124771430264736
VFID1748,210.30684,44.58835,2126.8,13.935458,SDSSJ140113.63+443518.1,463.092,765.524,387.622,204.108,2.74407,203.964,937.578,0.24600136375671
VFID1749,204.37402,44.584843,2478.7,11.888341,SDSSJ133729.74+443505.6,147.605,228.5,112.263,53.0235,-441.631,-1706.72,298.771,0.360716334024712
VFID1750,162.82521,44.571835,1800,14.5922165,UGC05953,3778.53,7063.03,10647.5,5856.58,4060.24,4548.32,10608,0.148522995762372
VFID1751,178.74155,44.559666,773.8,7.032686,PGC2246960,63.8614,116.751,69.9702,37.7506,-36.3676,545.809,159.361,0.275687255166778
VFID1752,220.29703,44.559307,3241.1,9.596685,PGC2246952,135.358,224.263,157.51,87.7382,90.164,367.126,300.275,0.137482855123993
VFID1753,140.76285,44.554905,2716.1,34.28635,UGC04982,2598.38,4786.1,5728.55,3448.63,16634.2,22241.4,7581.24,0.852646772572973
VFID1755,220.38335,44.512753,3270.7,45.094257,UGC09476,5055.78,9032.41,5448.8,3049.31,22437.4,22367.3,13602.3,0.360645237626915
VFID1756,141.97842,44.506123,2640.7,19.729734,PGC026857,1993.3,3279.75,3292.97,2043.4,12625.1,27336.2,4359.15,0.606142494530848
VFID1757,163.60068,44.50053,2432,10.118619,PGC2245659,130.426,161.486,65.7562,24.8844,-10.4478,-887.824,172.033,0.290920200106921
VFID1758,220.32146,44.478813,3224.2,22.809788,PGC052468,0,0,0,0,0,0,0,0.0984501557129254
VFID1758,220.32146,44.478813,3224.2,22.809788,PGC052468,1730.42,3605.91,4134.12,2245.07,1007.69,569.163,6018.15,0.0754709199000925
VFID1759,217.46234,44.447628,2759.3,19.369627,UGC09324,0,0,0,0,0,0,0,0.206850157449416
VFID1760,201.36496,44.437813,1232.4,9.707809,SDSSJ132527.59+442616.0,67.9824,95.5483,43.0591,11.5764,28.8617,246.357,118.429,0.580098282022382
VFID1761,177.37889,44.409256,801.9,8.833265,PGC2243722,99.2559,135.238,66.9952,31.144,-19.5514,-302.406,157.434,0.236103520362481
VFID1762,192.37932,44.359283,513.9,17.66531,SDSSJ124931.04+442133.3,169.74,217.721,106.988,50.7047,4.77959,-763.026,243.425,0.961160529630881
VFID1763,151.91579,44.30444,2370.4,26.310024,SDSSJ100739.81+441815.9,119.474,172.855,100.249,53.5023,-32.01,3748.12,216.596,0.164578883949424
VFID1764,183.9046,44.286175,892.5,20.470161,SDSSJ121537.11+441710.2,239.272,324.506,152.924,69.9227,272.178,492.305,368.778,0.837707002243573
VFID1766,135.99094,44.25007,1873.1,28.583885,SDSSJ090357.83+441500.1,556.505,824.829,465.028,210.109,201.944,1022.73,1036.63,0.364018804976877
VFID1769,179.73683,44.1928,686.7,25.1838,PGC037725,762.058,1273.1,838.327,462.166,701.586,-37.9721,1639.34,0.423275158331707
VFID1770,172.77795,44.184105,3053.7,11.970747,SDSSJ113106.69+441102.6,66.8172,106.629,59.5798,28.9328,-7.01357,920.896,137.093,0.133999881847104
VFID1771,224.75826,44.17599,638.6,15.001036,SDSSJ145901.96+441033.4,130.965,184.371,93.8294,47.732,55.1082,402.619,207.162,0.997576292394588
VFID1773,208.89536,44.131016,2247.5,8.652095,SDSSJ135534.89+440751.5,56.7235,85.9995,48.0247,22.3125,0.657741,-271.957,111.437,0.180190791202583
VFID1773,208.89536,44.131016,2247.5,8.652095,SDSSJ135534.89+440751.5,56.7212,85.9915,48.0724,22.4961,2.15493,-303.242,111.444,0.180370162745789
VFID1774,178.20586,44.120773,808.2,161.85318,NGC3938,38920.2,74936.5,66533.2,37723.3,140315,206355,115802,0.412095463750223
VFID1775,178.77492,44.103012,627.7,10.4260845,SDSSJ115506.04+440611.8,3.50524,4.85275,12.3668,6.40181,-16.154,2212.49,3.01463,0.556414095349426
VFID1776,204.30836,44.09606,2634.1,9.443245,PGC2236491,148.877,259.102,198.198,110.25,205.205,-691.948,364.058,0.138608244764679
VFID1777,183.22989,44.090946,968.7,7.7467804,PGC2236392,65.5395,91.8667,45.6851,24.1025,-11.1272,-212.554,109.226,0.283845305623052
VFID1778,218.43927,44.08218,3048.2,20.470161,UGC09377,221.903,300.071,175.377,102.222,107.085,-582.716,352.771,0.632410427244728
VFID1779,168.37105,44.074783,685.2,9.574614,PGC2236002,216.486,326.864,197.233,103.434,48.4539,495.338,409.236,0.17103689168521
VFID1780,238.28926,44.04706,2591.2,12.27782,PGC2235292,110.179,161.658,90.6512,51.1599,1.05991,1773.59,207.101,0.132657176693909
VFID1782,218.83598,43.971783,3042,14.064402,PGC140339,350.817,486.017,344.885,218.95,979.378,3802.47,570.664,0.222473012351884
VFID1784,244.61295,43.942528,1993.7,7.872656,PGC2232836,80.4799,98.7219,43.3707,17.0209,13.849,80.5863,119.503,0.279898969286927
VFID1786,206.59865,43.87222,2405.9,111.717514,NGC5297,11109.9,28127.3,31202.7,17378.1,49358.6,65778.1,50655.5,0.317530603196966
VFID1786,206.59865,43.87222,2405.9,111.717514,NGC5297,16545.6,45917.6,46180.6,25961.9,79028.9,75454.9,81816.7,0.231236739892745
VFID1787,200.13193,43.865498,1229.4,9.270886,SDSSJ132031.63+435155.6,54.1374,95.091,58.2995,35.0192,-31.5642,128.945,130.303,0.514906010029696
VFID1788,216.43373,43.863544,2373.2,14.42518,PGC140317,338.272,453.077,236.331,114.72,116.964,-2001.37,523.12,0.529337069935105
VFID1789,206.57779,43.85135,2249.9,28.387115,NGC5296,1254.3,2180.42,2130.43,1279.18,4634.19,8269.21,3126.77,0.179277760918579
VFID1790,208.20006,43.827984,2269.6,26.128908,UGC08798,1800.79,2826.59,1448.6,727.921,676.868,-602.725,3760.76,0.168200505468367
VFID1791,243.68065,43.76078,2575.8,12.334492,SDSSJ161443.34+434538.9,106.145,138.265,68.8613,44.4936,7.19626,158.462,154.514,0.240873782844507
VFID1793,112.43768,43.745846,3183.6,10.644402,PGC2228154,57.0124,101.198,75.4183,41.1017,-56.5387,32.224,146.186,0.023082972994429
VFID1795,166.7047,43.72302,749.2,24.952913,UGC06161,2257.14,3053.77,1202.83,655.026,831.557,1233.08,3279.45,0.881776922259785
VFID1796,177.14923,43.72173,732,13.400508,UGC06776,733.139,1256.58,864.154,440.601,429.123,2469.45,1694.3,0.480633373809079
VFID1797,222.99942,43.72061,2429.2,32.74321,UGC09569,2512.82,3531.55,1806.96,1063.86,4340.12,13346.1,4271.42,0.477638919755648
VFID1798,155.75691,43.709843,2823.5,1.8841751,SDSSJ102301.64+434235.0,73.4443,104.193,44.5923,19.6467,195.266,-606.485,113.234,0.478973222231358
VFID1799,207.09718,43.708496,2285.2,19.192045,PGC048971,465.834,682.448,442.672,263.216,611.29,3710.38,819.354,0.640620920391772
VFID1800,183.32036,43.6985,919.9,128.56456,NGC4183,14591.1,25793.3,28172.6,17124.9,60661.1,86355.7,40797.9,0.840857591498403
VFID1801,182.37404,43.685272,875.5,85.53055,NGC4138,18370.7,36556.3,45495.9,26707.3,58566.9,57404.3,62243.3,0.531692188259122
